p_slowdown,v_max,critical_density
0.0,1,0.5306122448979591
0.02040816326530612,1,0.5714285714285714
0.04081632653061224,1,0.5510204081632653
0.061224489795918366,1,0.5714285714285714
0.08163265306122448,1,0.5918367346938775
0.1020408163265306,1,0.5306122448979591
0.12244897959183673,1,0.5714285714285714
0.14285714285714285,1,0.5306122448979591
0.16326530612244897,1,0.5306122448979591
0.18367346938775508,1,0.5102040816326531
0.2040816326530612,1,0.5306122448979591
0.22448979591836732,1,0.5102040816326531
0.24489795918367346,1,0.5918367346938775
0.26530612244897955,1,0.5714285714285714
0.2857142857142857,1,0.5918367346938775
0.3061224489795918,1,0.5306122448979591
0.32653061224489793,1,0.5306122448979591
0.3469387755102041,1,0.4897959183673469
0.36734693877551017,1,0.6122448979591836
0.3877551020408163,1,0.5510204081632653
0.4081632653061224,1,0.4897959183673469
0.42857142857142855,1,0.5918367346938775
0.44897959183673464,1,0.4897959183673469
0.4693877551020408,1,0.5510204081632653
0.4897959183673469,1,0.5102040816326531
0.5102040816326531,1,0.5102040816326531
0.5306122448979591,1,0.5306122448979591
0.5510204081632653,1,0.5306122448979591
0.5714285714285714,1,0.5102040816326531
0.5918367346938775,1,0.4693877551020408
0.6122448979591836,1,0.5102040816326531
0.6326530612244897,1,0.5102040816326531
0.6530612244897959,1,0.4897959183673469
0.673469387755102,1,0.5306122448979591
0.6938775510204082,1,0.5306122448979591
0.7142857142857142,1,0.5102040816326531
0.7346938775510203,1,0.5102040816326531
0.7551020408163265,1,0.4693877551020408
0.7755102040816326,1,0.4897959183673469
0.7959183673469387,1,0.5102040816326531
0.8163265306122448,1,0.5510204081632653
0.836734693877551,1,0.5714285714285714
0.8571428571428571,1,0.4693877551020408
0.8775510204081632,1,0.5714285714285714
0.8979591836734693,1,0.5918367346938775
0.9183673469387754,1,0.5306122448979591
0.9387755102040816,1,0.4897959183673469
0.9591836734693877,1,0.5714285714285714
0.9795918367346939,1,0.5306122448979591
1.0,1,0.0
0.0,2,0.5102040816326531
0.02040816326530612,2,0.5102040816326531
0.04081632653061224,2,0.5102040816326531
0.061224489795918366,2,0.4897959183673469
0.08163265306122448,2,0.5102040816326531
0.1020408163265306,2,0.4897959183673469
0.12244897959183673,2,0.44897959183673464
0.14285714285714285,2,0.4897959183673469
0.16326530612244897,2,0.4693877551020408
0.18367346938775508,2,0.4693877551020408
0.2040816326530612,2,0.42857142857142855
0.22448979591836732,2,0.4693877551020408
0.24489795918367346,2,0.44897959183673464
0.26530612244897955,2,0.4081632653061224
0.2857142857142857,2,0.42857142857142855
0.3061224489795918,2,0.42857142857142855
0.32653061224489793,2,0.44897959183673464
0.3469387755102041,2,0.3877551020408163
0.36734693877551017,2,0.4081632653061224
0.3877551020408163,2,0.3469387755102041
0.4081632653061224,2,0.44897959183673464
0.42857142857142855,2,0.3877551020408163
0.44897959183673464,2,0.3877551020408163
0.4693877551020408,2,0.36734693877551017
0.4897959183673469,2,0.44897959183673464
0.5102040816326531,2,0.3877551020408163
0.5306122448979591,2,0.36734693877551017
0.5510204081632653,2,0.3469387755102041
0.5714285714285714,2,0.3061224489795918
0.5918367346938775,2,0.32653061224489793
0.6122448979591836,2,0.3469387755102041
0.6326530612244897,2,0.32653061224489793
0.6530612244897959,2,0.3469387755102041
0.673469387755102,2,0.26530612244897955
0.6938775510204082,2,0.3061224489795918
0.7142857142857142,2,0.2857142857142857
0.7346938775510203,2,0.26530612244897955
0.7551020408163265,2,0.24489795918367346
0.7755102040816326,2,0.24489795918367346
0.7959183673469387,2,0.2040816326530612
0.8163265306122448,2,0.22448979591836732
0.836734693877551,2,0.2040816326530612
0.8571428571428571,2,0.22448979591836732
0.8775510204081632,2,0.22448979591836732
0.8979591836734693,2,0.22448979591836732
0.9183673469387754,2,0.16326530612244897
0.9387755102040816,2,0.14285714285714285
0.9591836734693877,2,0.12244897959183673
0.9795918367346939,2,0.12244897959183673
1.0,2,0.1020408163265306
0.0,3,0.5510204081632653
0.02040816326530612,3,0.4897959183673469
0.04081632653061224,3,0.5306122448979591
0.061224489795918366,3,0.44897959183673464
0.08163265306122448,3,0.44897959183673464
0.1020408163265306,3,0.4693877551020408
0.12244897959183673,3,0.5102040816326531
0.14285714285714285,3,0.4897959183673469
0.16326530612244897,3,0.4081632653061224
0.18367346938775508,3,0.3877551020408163
0.2040816326530612,3,0.4081632653061224
0.22448979591836732,3,0.3877551020408163
0.24489795918367346,3,0.36734693877551017
0.26530612244897955,3,0.42857142857142855
0.2857142857142857,3,0.3877551020408163
0.3061224489795918,3,0.3877551020408163
0.32653061224489793,3,0.4081632653061224
0.3469387755102041,3,0.36734693877551017
0.36734693877551017,3,0.3877551020408163
0.3877551020408163,3,0.3877551020408163
0.4081632653061224,3,0.3469387755102041
0.42857142857142855,3,0.3061224489795918
0.44897959183673464,3,0.36734693877551017
0.4693877551020408,3,0.3877551020408163
0.4897959183673469,3,0.32653061224489793
0.5102040816326531,3,0.32653061224489793
0.5306122448979591,3,0.32653061224489793
0.5510204081632653,3,0.3061224489795918
0.5714285714285714,3,0.3469387755102041
0.5918367346938775,3,0.2857142857142857
0.6122448979591836,3,0.36734693877551017
0.6326530612244897,3,0.36734693877551017
0.6530612244897959,3,0.32653061224489793
0.673469387755102,3,0.3061224489795918
0.6938775510204082,3,0.2857142857142857
0.7142857142857142,3,0.22448979591836732
0.7346938775510203,3,0.22448979591836732
0.7551020408163265,3,0.22448979591836732
0.7755102040816326,3,0.2040816326530612
0.7959183673469387,3,0.2040816326530612
0.8163265306122448,3,0.2040816326530612
0.836734693877551,3,0.18367346938775508
0.8571428571428571,3,0.18367346938775508
0.8775510204081632,3,0.2040816326530612
0.8979591836734693,3,0.16326530612244897
0.9183673469387754,3,0.18367346938775508
0.9387755102040816,3,0.14285714285714285
0.9591836734693877,3,0.12244897959183673
0.9795918367346939,3,0.08163265306122448
1.0,3,0.08163265306122448
0.0,4,0.5306122448979591
0.02040816326530612,4,0.5306122448979591
0.04081632653061224,4,0.4897959183673469
0.061224489795918366,4,0.4693877551020408
0.08163265306122448,4,0.4897959183673469
0.1020408163265306,4,0.4897959183673469
0.12244897959183673,4,0.42857142857142855
0.14285714285714285,4,0.4897959183673469
0.16326530612244897,4,0.4693877551020408
0.18367346938775508,4,0.4081632653061224
0.2040816326530612,4,0.4081632653061224
0.22448979591836732,4,0.44897959183673464
0.24489795918367346,4,0.36734693877551017
0.26530612244897955,4,0.44897959183673464
0.2857142857142857,4,0.36734693877551017
0.3061224489795918,4,0.4081632653061224
0.32653061224489793,4,0.3877551020408163
0.3469387755102041,4,0.3469387755102041
0.36734693877551017,4,0.36734693877551017
0.3877551020408163,4,0.3469387755102041
0.4081632653061224,4,0.32653061224489793
0.42857142857142855,4,0.3469387755102041
0.44897959183673464,4,0.3061224489795918
0.4693877551020408,4,0.36734693877551017
0.4897959183673469,4,0.36734693877551017
0.5102040816326531,4,0.3061224489795918
0.5306122448979591,4,0.3469387755102041
0.5510204081632653,4,0.2857142857142857
0.5714285714285714,4,0.26530612244897955
0.5918367346938775,4,0.32653061224489793
0.6122448979591836,4,0.32653061224489793
0.6326530612244897,4,0.26530612244897955
0.6530612244897959,4,0.24489795918367346
0.673469387755102,4,0.2040816326530612
0.6938775510204082,4,0.3061224489795918
0.7142857142857142,4,0.2857142857142857
0.7346938775510203,4,0.24489795918367346
0.7551020408163265,4,0.18367346938775508
0.7755102040816326,4,0.2040816326530612
0.7959183673469387,4,0.3061224489795918
0.8163265306122448,4,0.22448979591836732
0.836734693877551,4,0.22448979591836732
0.8571428571428571,4,0.18367346938775508
0.8775510204081632,4,0.22448979591836732
0.8979591836734693,4,0.16326530612244897
0.9183673469387754,4,0.14285714285714285
0.9387755102040816,4,0.16326530612244897
0.9591836734693877,4,0.14285714285714285
0.9795918367346939,4,0.12244897959183673
1.0,4,0.12244897959183673
0.0,5,0.5306122448979591
0.02040816326530612,5,0.4897959183673469
0.04081632653061224,5,0.5306122448979591
0.061224489795918366,5,0.4897959183673469
0.08163265306122448,5,0.5102040816326531
0.1020408163265306,5,0.44897959183673464
0.12244897959183673,5,0.44897959183673464
0.14285714285714285,5,0.44897959183673464
0.16326530612244897,5,0.4693877551020408
0.18367346938775508,5,0.4897959183673469
0.2040816326530612,5,0.4693877551020408
0.22448979591836732,5,0.3877551020408163
0.24489795918367346,5,0.42857142857142855
0.26530612244897955,5,0.3877551020408163
0.2857142857142857,5,0.36734693877551017
0.3061224489795918,5,0.4081632653061224
0.32653061224489793,5,0.3469387755102041
0.3469387755102041,5,0.42857142857142855
0.36734693877551017,5,0.36734693877551017
0.3877551020408163,5,0.3469387755102041
0.4081632653061224,5,0.3469387755102041
0.42857142857142855,5,0.3469387755102041
0.44897959183673464,5,0.3469387755102041
0.4693877551020408,5,0.32653061224489793
0.4897959183673469,5,0.36734693877551017
0.5102040816326531,5,0.3061224489795918
0.5306122448979591,5,0.2857142857142857
0.5510204081632653,5,0.2857142857142857
0.5714285714285714,5,0.3877551020408163
0.5918367346938775,5,0.2857142857142857
0.6122448979591836,5,0.2857142857142857
0.6326530612244897,5,0.32653061224489793
0.6530612244897959,5,0.22448979591836732
0.673469387755102,5,0.24489795918367346
0.6938775510204082,5,0.2857142857142857
0.7142857142857142,5,0.3061224489795918
0.7346938775510203,5,0.24489795918367346
0.7551020408163265,5,0.26530612244897955
0.7755102040816326,5,0.22448979591836732
0.7959183673469387,5,0.22448979591836732
0.8163265306122448,5,0.22448979591836732
0.836734693877551,5,0.2040816326530612
0.8571428571428571,5,0.24489795918367346
0.8775510204081632,5,0.16326530612244897
0.8979591836734693,5,0.14285714285714285
0.9183673469387754,5,0.16326530612244897
0.9387755102040816,5,0.14285714285714285
0.9591836734693877,5,0.1020408163265306
0.9795918367346939,5,0.1020408163265306
1.0,5,0.08163265306122448
